,page_link,product_name,item_no,description,style,material,type_class,color,rating
572,https://www.overstock.com/Home-Garden/Striped-Alta-Square-Jute-Cotton-Pouf-20-x-20-x-12/11736976/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=32,Striped Alta Square Jute/Cotton Pouf (20 x 20 x 12),18655073,"Add a splash of color and additional seating to your space with this stripe pouf. This piece creates an effortless, clean look that translates from space to space as either a decorative accessory or as additional seating.",Modern & Contemporary,"Cotton, Jute",Polyester,Brown,4.6
573,https://www.overstock.com/Home-Garden/Madison-Park-Taylor-Orange-Oversized-Round-Pouf-Ottoman/14636698/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=33,Madison Park Taylor Orange Oversized Round Pouf Ottoman,21176506,"This oversized ottoman pouf will make a statement in any home. Filled with polystyrene beads, this round ottoman is soft to the touch and comfortable to sit on. Its distinctive stitching pattern and vibrant color adds style to any room. No assembly required.",Casual,Polyester,"Pouf, Standard Ottoman",Orange,4.8
574,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Plantation-Indoor-Outdoor-Ottoman-Pouf-Cube/11821807/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=34,Majestic Home Goods Plantation Indoor / Outdoor Ottoman Pouf Cube,18727546,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman","Blue, Brown, Green, Red, Yellow",4.7
575,https://www.overstock.com/Home-Garden/LR-Home-Boho-Braided-Multi-Chindi-Jute-Pouf-Ottoman-14-x-20/16342022/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=35,"LR Home Boho Braided Multi Chindi Jute Pouf Ottoman ( 14"" x 20"" )",22702597,"This pouf offers a stylish resourcefulness to your living space. It is intricately hand braided; the remarkable design will surely make a style statement in your home with the addition of this utterly exquisite pouf. The captivating swirl design laced with a pop of pristine color will flawlessly trend a sense of cunningly sweet sophistication from room to room within any home decor. Genuinely impeccable in all aspects of construction and style, this piece embodies flawless artistry while maintaining philosophies of affordability and durable design, making it the ideal accessory for your own unique and exquisite home decor.","Casual, Modern & Contemporary",Cotton,"Pouf, Standard Ottoman","Multi, Natural",4.4
576,https://www.overstock.com/Home-Garden/Havenside-Home-Surfside-Solid-Pattern-Bleached-sand-Wool-16-inch-Pouf/20487977/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=36,Havenside Home Surfside Solid Pattern Bleached sand Wool 16-inch Pouf,20487977,"Capture the laid back island vibe with the coastal design of this pouf by Havenside Home. Handmade with wool material, this pouf is a versatile piece that can be used as a footrest, extra seating, or simply as an accent piece.",Scandinavian,Wool,"Foot Stool, Pouf",Brown,5.0
577,https://www.overstock.com/Home-Garden/nuLOOM-Hand-Knitted-Jute-Twisted-Casual-Living-Disco-Cables-Pouf/13160397/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=37,nuLOOM Hand Knitted Jute Twisted Casual Living Disco Cables Pouf,19886055,Prop your feet up and take a load off with this handsome pouf. This jute ottoman pouf features a fun and detailed design to add a cheery touch to your afternoon relaxation ritual.,Casual,"Cotton, Jute",Polystyrene Beads,Pink,4.3
578,https://www.overstock.com/Home-Garden/Handmade-Contemporary-Handmade-Imported-Genuine-leather-Ottoman-Pouf-Morocco/5155741/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=38,Handmade Contemporary Handmade Imported Genuine-leather Ottoman Pouf (Morocco),12997600,"Handmade by Moroccan artisans, this genuine leather ottoman bringsan air of luxury and extravagance to any setting. This contemporaryottoman is just the right size to pair with a low-profile chaiselounge or a taller executive chair. It displays an intricategeometric design for a look that's both modern and sophisticated.",Bohemian & Eclectic,Leather,"Foot Stool, Pouf","Green, Silver, White, Yellow",4.3
579,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-South-West-Indoor-Outdoor-Ottoman-Pouf-Cube/11821756/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=39,Majestic Home Goods South West Indoor / Outdoor Ottoman Pouf Cube,18727476,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman",Blue,4.6
580,https://www.overstock.com/Home-Garden/Deon-Outdoor-Round-Weave-Fabric-Ottoman-Pouf-by-Christopher-Knight-Home/16945197/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=40,Deon Outdoor Round Weave Fabric Ottoman Pouf by Christopher Knight Home,23233650,"Accessorize your deck or patio with this chic knit pouf to create a fun, Bohemian look. This trendy pouf is hand-knitted from soft fabric, so it provides plenty of comfort in your favorite outdoor space.","Bohemian & Eclectic, Modern & Contemporary",Fabric,Outdoor Pillows,"Blue, Green, Orange",4.9
581,https://www.overstock.com/Home-Garden/Solid-Rosa-Square-Jute-18-inch-Pouf/10439898/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=41,Solid Rosa Square Jute 18-inch Pouf,17535791,Add an interesting touch to any room with this eclectic pouf that is sure to liven up any decor with color options to match any color scheme,Modern & Contemporary,,Pouf,"Gold, Green, Orange, Red",4.8
582,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Citrus-Blooms-Indoor-Outdoor-Ottoman-Pouf-Cube/11821776/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=42,Majestic Home Goods Citrus Blooms Indoor / Outdoor Ottoman Pouf Cube,18727507,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",,Polyester,"Pouf, Standard Ottoman",Yellow,5.0
583,https://www.overstock.com/Home-Garden/Handmade-Moroccan-Contemporary-Ottoman-Pouf-Morocco/6638236/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=43,Handmade Moroccan Contemporary Ottoman Pouf (Morocco),14202046,"Give your bedroom or living room an exotic finishing touch withthis contemporary ottoman. Featuring detailed stitching and amosaic-look design on the top of the piece, this hand-crafted decorpiece adds an upscale, unique look to your decor. Bonded leatherupholstery lends a luxurious feel, while the rounded design makesthis ottoman perfect for kicking up your feet after a hard day atthe office.",Bohemian & Eclectic,Leather,"Foot Stool, Pouf","Blue, Brown, Gold",4.3
584,https://www.overstock.com/Home-Garden/Hazel-Outdoor-Round-Weave-Fabric-Ottoman-Pouf-by-Christopher-Knight-Home/16945208/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=44,Hazel Outdoor Round Weave Fabric Ottoman Pouf by Christopher Knight Home,23233649,Show off your boho style with this contemporary hand-knit ottoman pouf. This chic outdoor pouf is made from cushy knit fabric to be the perfect spot to rest your feet as you relax on the patio.,"Bohemian & Eclectic, Modern & Contemporary",Fabric,Outdoor Pillows,"Brown, Grey, White",5.0
585,https://www.overstock.com/Home-Garden/WYNDENHALL-Terri-Patterned-Square-Pouf/19204557/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=45,WYNDENHALL Terri Patterned Square Pouf,25232362,"Lend a pop of pattern and charming style to your family room with this Wyndenhall Terri square pouf. Handwoven from cotton for long-wearing appeal, this pouf has dense polystyrene bead fillings, which give it its form and ensure firm support and comfort.","Casual, Urban",Cotton,"Foot Stool, Pouf, Standard Ottoman",Blue,5.0
586,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Chevron-Indoor-Outdoor-Ottoman-Pouf-Cube/11821803/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=46,Majestic Home Goods Chevron Indoor / Outdoor Ottoman Pouf Cube,18727521,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",,Polyester,"Pouf, Standard Ottoman","Black, Blue, Brown, Green, Grey, Orange, Yellow",4.4
587,https://www.overstock.com/Home-Garden/Striped-Almeria-Square-Jute-Cotton-Pouf-20-x-20-x-12/11736970/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=47,Striped Almeria Square Jute/Cotton Pouf (20 x 20 x 12),18655075,"Add a splash of color and additional seating to your space with this stripe pouf. This piece creates an effortless, clean look that translates from space to space as either a decorative accessory or as additional seating.",Nautical & Coastal,"Cotton, Jute",Polyester,"Brown, White",4.3
588,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Villa-Collection-Indoor-Ottoman-Pouf-Cube/11038151/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=48,Majestic Home Goods Villa Collection Indoor Ottoman Pouf Cube,18051833,"Add style and color to your living room or indoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from Polyester Micro-velvet that offers outstanding protection with 300/600 Waterproof Denier Base. The ottoman pouf cubes are eco-friendly filled with highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for indoor environments",Casual,Polyester Blend,"Pouf, Standard Ottoman","Blue, Brown, Green, Grey, Orange, Purple, Tan",4.0
589,https://www.overstock.com/Home-Garden/Little-Seeds-Metallic-Pouf-N-A/16994360/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=49,Little Seeds Metallic Pouf - N/A,23277081,"In a cylinder shape with an attention grabbing metallic gold fabric, this Little Seeds Pouf makes a great addition to any child's bedroom. Filled with foam beads, this pouf creates a soft cushion for extra seating or can be used to kick back as a foot rest. It's lightweight so children can move it around their room effortlessly for the perfect placement. Like all Little Seeds products, this purchase helps support a major environmental initiative. Discover how this can help you and your child involve your community in habitat rebuilding. Expand your collection by mixing and matching with other Little Seeds collections to create a one-of-a-kind space for your child.",Modern & Contemporary,Faux Leather,Ottoman,"Gold, Silver",4.8
590,https://www.overstock.com/Home-Garden/Chic-Silver-Tufted-Cube-Storage-Ottoman/11552068/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=50,Chic Silver Tufted Cube Storage Ottoman,18496401,This silver tufted storage ottoman is glittering in appearance giving any room a chic update. The pour will add comfort and style to a living area or bedroom. It is tufted with brilliant clear jewels. Perfect for a girl's room to add some glamour and style. It can be a fun addition to an eclectic living room that is trying to add some flair to the decor.,Modern & Contemporary,Faux Leather,"Storage Cube, Storage Ottoman",Silver,4.8
591,https://www.overstock.com/Home-Garden/Handmade-Tropical-Bird-Print-Velvet-Ottoman-Pouf-India/13042348/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=51,Handmade Tropical Bird Print Velvet Ottoman Pouf (India),19782020,"Add style and color to any room in your home with our soft velvet pouf. You can share a perch with tropical birds and foliage that are rendered in vibrant hues. It can be used as a footstool, side table or as extra seating for guests. Product is made of velvet with a cotton fill. They are durable, yet comfortable. Spot clean only.","Asian Inspired, Casual, Oriental, Pouf, Tropical",Velvet,"Foot Stool, Pouf, Standard Ottoman","Blue, Pink, White, Yellow",3.0
592,https://www.overstock.com/Home-Garden/Two-Tone-Pouf/10755862/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=52,Two-Tone Pouf,17809471,This pouf features textured natural tones against a pop of color and is ideal for adding style and interest to any living space. It is stain-resistant to ensure longevity in your home.,"Modern & Contemporary, Nautical & Coastal","Plastic, Polypropylene",Foam,"Black, Blue, Green, Orange, Red",4.0
593,https://www.overstock.com/Home-Garden/WYNDENHALL-Malcolm-Woven-Cube-Pouf/19204561/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=53,WYNDENHALL Malcolm Woven Cube Pouf,25232354,"This versatile Malcolm Cube Pouf is the perfect piece for any room. Hand woven from wool and cotton, the unique pattern enhances any decor, and the cube shape provides enough room to use as an extra seat or just an extra place to prop up your feet.","Casual, Transitional","Cotton, Wool","Foot Stool, Pouf, Standard Ottoman",Multi,4.7
594,https://www.overstock.com/Home-Garden/Majestic-Home-Goods-Towers-Indoor-Outdoor-Ottoman-Pouf-Cube/11821775/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=54,Majestic Home Goods Towers Indoor / Outdoor Ottoman Pouf Cube,18727505,"Add style and color to your living room or outdoor seating arrangement with Majestic Home Goods Small Cube Ottoman. This cube is perfect for use as a footstool, side table or as extra seating for guests. Woven from outdoor treated polyester, these cubes have up to 1000 hours of U.V. protection and are able to withstand all of nature’s elements. The beanbags are eco-friendly filled with environmentally friendly, highly durable and comfortable polystyrene beads for long hours of sitting. Perfect convenient size for all indoor and outdoor environments",Modern & Contemporary,Polyester,"Pouf, Standard Ottoman","Blue, Grey, Orange, Yellow",4.7
595,https://www.overstock.com/Home-Garden/Madison-Park-Taylor-Green-Oversized-Round-Pouf-Ottoman/14595088/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=55,Madison Park Taylor Green Oversized Round Pouf Ottoman,21140020,"This oversized ottoman pouf will make a statement in any home. Filled with polystyrene beads, this round ottoman is soft to the touch and comfortable to sit on. Its distinctive stitching pattern and vibrant color adds style to any room. No assembly required.",Casual,Polyester,"Pouf, Standard Ottoman",Green,4.7
596,https://www.overstock.com/Home-Garden/Handmade-Pouf-Ottoman-Unstuffed-Leather-Shell-Morocco/14755705/product.html?refccid=ILX4YFWGKKWKFB2FP62CBMPX4Y&searchidx=56,Handmade Pouf Ottoman Unstuffed Leather Shell (Morocco),21280810,"Add a unique and fashionable piece to your decor with this Unstuffed Faux Leather Shell. You can fill this shell with  towels, pillows, blankets, and much more. This authentic Moroccan pouf can be used as an ottoman or casual seating and makes an elegant decor accent. ","Modern & Contemporary, Pouf, Transitional",Leather,"Cocktail Ottoman, Foot Stool, Standard Ottoman","Black, Blue, Brown, Green, Grey, Orange, Pink, Red, White, Yellow",4.8
