,page_link,product_name,item_no,description,style,material,type_class,color,rating
49,https://www.overstock.com/Home-Garden/Havenside-Home-Howard-Blue-Stripe-Arm-Chair/23122961/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=49,Havenside Home Howard Blue Stripe Arm Chair,23122961,The Handy Living Sasha chair features a transitional flared arm design and is covered in a blue stripe woven fabric. The chair features a squared back design with a clean tight seat and back. The seat cushion has thick foam and pocket coils over a sinuous spring seat deck for extraordinary comfort.,"Lake House, Traditional, Transitional",Polyester Blend,"Accent Chairs, Arm Chairs, Club Chairs",Blue,4.5
50,https://www.overstock.com/Home-Garden/CorLiving-Antonio-Accent-Chair-in-Dark-Brown-Bonded-Leather/9682081/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=50,CorLiving Antonio Accent Chair in Dark Brown Bonded Leather,16860893,"Style your home with this inviting armchair from the CorLiving Collection. This apartment sized parson styled armchair features double stitched seam detail and a padded seat cushion. The LAD-629-C has sturdy solid pine wood legs stained in a dark espresso finish, and is upholstered in a dark brown bonded leather that's easy to wipe clean.",Modern & Contemporary,"Pine, Rubberwood","Accent Chairs, Arm Chairs, Club Chairs",Brown,4.2
51,https://www.overstock.com/Home-Garden/Costway-Modern-Tub-Barrel-Club-Seat-Arm-chair-Accent-Fabric-Nailhead-w-Cushion-Beige/20461942/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=51,Costway Modern Tub Barrel Club Seat Arm chair Accent Fabric Nailhead w/ Cushion Beige,26321510,"This modern armchair is the ultimate seat for making a statement. Whether you are looking for a new chair in your home or the perfect complement to any decor, this is the chair for you. With ample padding and high armrests This chair is as comfortable as it is beautiful.",,Wood,Arm Chairs,,4.5
52,https://www.overstock.com/Home-Garden/Somette-Black-Faux-Textured-Accent-Armchair/10653315/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=52,Somette Black Faux Textured Accent Armchair,17719878,"This accent chair has plenty of flair in a traditional and attractive package. The Rich Textured Brown finish is adorned with plenty of hand carved details that enhance the curved back, arms and legs. The seat and arms are covered in a Black Leather-like Embossed Texture and framed by decorative nail head trim.",Traditional,"Faux Leather, Wood","Accent Chairs, Side Chairs","Black, Brown",5.0
53,https://www.overstock.com/Home-Garden/Somette-Black-Faux-Leather-Accent-Armchair/10687017/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=53,Somette Black Faux Leather Accent Armchair,17749762,"Easy to clean, comfortable and neutral enough for any décor, this accent chair is perfect. The Dark Brown finish is embellished with intricate hand-carved details and provides a traditional frame to the rich Black Leather-like seat, back and arm pads.",Traditional,"Faux Leather, Wood","Accent Chairs, Side Chairs","Black, Brown",4.8
54,https://www.overstock.com/Home-Garden/Abbyson-Lauren-Blue-Velvet-Nailhead-Trim-Accent-Chair/10518428/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=54,Abbyson Lauren Blue Velvet Nailhead Trim Accent Chair,17602272,Add stylish contemporary flair to any space with the Lauren Blue Nailhead Trim Armchair. This chair features a sturdy birch wood frame with a rich brown finish and bold blue velvet upholstery with nailhead trim accents.,Modern & Contemporary,"Linen, Velvet, Wood",Arm Chairs,Blue,3.9
55,https://www.overstock.com/Home-Garden/Abbyson-Caprice-Top-Grain-Espresso-Leather-Armchair/9966832/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=55,Abbyson Caprice Top Grain Espresso Leather Armchair,17119571,"Relax in bliss once you sit down in this comfy espresso leather armchair from Abbyson. It is constructed from a solid hardwood frame with 1.8 high density foam cushioning, so you will feel great and secure every time you sit.",Traditional,"Foam, Leather, Wood",Arm Chairs,Brown,5.0
56,https://www.overstock.com/Home-Garden/Modway-Prospect-Armchair/16340682/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=56,Modway Prospect Armchair,22701453,"Offer the finest seating while also beautifying your living space with this sophisticated Chesterfield-style armchair by Modway. With its vividly colored polyester upholstery and foam padding, this chair features button tufting accents and espresso stained wooden legs to create a comfy yet modern look in your home.","Mid-Century Modern, Modern & Contemporary","Fabric, Plastic, Rubberwood",Arm Chairs,"Beige, Brown, Green, Grey, Off-White, Orange",3.8
57,https://www.overstock.com/Home-Garden/CorLiving-Kelsey-Bonded-Leather-Modern-Recliner-Armchair/12853347/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=57,CorLiving Kelsey Bonded Leather Modern Recliner Armchair,19616487,"Combining ultimate comfort with sleek contemporary design, the Kelsey recliner armchair is the go-to seat for reading your favorite book. Soft bonded leather upholstery wraps the foam and fiber batting cushions. The hardwood frame ensures this high-back armchair will last for years of enjoyment.","Modern & Contemporary, Transitional","Bonded Leather, Iron, Wood",Recliners,"Black, Grey, Off-White",2.3
58,https://www.overstock.com/Home-Garden/Pasargad-Victoria-Collection-Blue-Grey-Velvet-Armchair/11820401/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=58,Pasargad Victoria Collection Blue-Grey Velvet Armchair,18726216,"Add soft, luxurious comfort to your home with the Pasargad Victoria Collection Grey Velvet Armchair. Covered in soft tufted velvet, it features rolled arms, sturdy wooden frame and an elegant nail head trim, while its wood frame provides durability, and a sturdy base with sinus spring system.",Traditional,Velvet,"Accent Chairs, Arm Chairs",Grey,0.0
59,https://www.overstock.com/Home-Garden/LeisureMod-Willow-Patchwork-Patterned-Armchair-with-Wooden-Eiffel-Legs/10755922/product.html?refccid=XXMJCI7TDDEKEGCG4U4NCDMJ5E&searchidx=59,LeisureMod Willow Patchwork Patterned Armchair with Wooden Eiffel Legs,17809523,Features:,"Mid-Century Modern, Modern & Contemporary","Polyester, Wood","Accent Chairs, Arm Chairs, Side Chairs","Black, Grey, White",4.6
60,https://www.overstock.com/Home-Garden/Costway-Modern-Tall-Wingback-Tufted-Accent-Armchair-Fabric-Vintage-Chair-Nailhead-Beige/20489051/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=60,Costway Modern Tall Wingback Tufted Accent Armchair Fabric Vintage Chair Nailhead Beige,26345479,"This is our new wingback design chair. This chair can complement any room's decor classic or contemporary. Tufted cushions, polished wood legs, and a low-slung seat combine a vintage look with modern construction. This accent chair is upholstered with beautiful gray fabric with high-quality welting at the seams for style and durability that will last for years. The sturdy wood frame can support up to 528 pounds and provides comfortable oversized seating. Whether you're reading a book or lounging by the fireplace, add style and comfort to your home with the Tall Wingback Accent Chair.",,Wood,Arm Chairs,,4.5
61,https://www.overstock.com/Home-Garden/Aemilius-Coeval-Metal-Leatherette-Accent-Chair/18148171/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=61,Aemilius Coeval Metal Leatherette Accent Chair,24298546,"Offer your guest a seat while you complete your transitional lounge with this handsome armchair. This white or grey chair is made from metal, MDF, and leatherette for lasting appeal.","Modern & Contemporary, Traditional, Transitional",Metal,Accent Chairs,"Grey, White",1.0
62,https://www.overstock.com/Home-Garden/Madison-Park-Emery-Cream-Barrel-Arm-Chair/11375091/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=62,Madison Park Emery Cream Barrel Arm Chair,18344493,"Designed for stylish comfort and the efficiency to best utilize space, this shaped barrel armchair maximizes sitting space for any room.","French Country, Modern & Contemporary, Nautical & Coastal, Shabby Chic",Wood,Arm Chairs,Grey,5.0
63,https://www.overstock.com/Home-Garden/Abbyson-Grand-Chesterfield-Brown-Top-Grain-Leather-Armchair/11808146/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=63,Abbyson Grand Chesterfield Brown Top Grain Leather Armchair,18716183,"Give your living room a classic, formal look with this leather armchair from Abbyson. The brown, top-grain leather covers a solid hardwood construction, complemented by individually applied brass-finished studs. Pocket coil seating and dense foam upholstery filling provide comfortable seating.",Round Arms,"Foam, Leather, Wood",Arm Chairs,Brown,4.6
64,https://www.overstock.com/Home-Garden/Abbyson-Allegra-Cream-Top-Grain-Leather-Armchair/16005168/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=64,Abbyson Allegra Cream Top Grain Leather Armchair,22398432,"Lend outstanding comfort and modern style to your home when you add this cream-colored leather and wood armchair to your living room. With its foam-filled cushions and dual armrests, this chair invites you to sit back and relax.",Modern & Contemporary,Leather,Arm Chairs,Cream,4.5
65,https://www.overstock.com/Home-Garden/Carson-Carrington-Aabenraa-Leatherette-Black-Arm-Chair/17239892/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=65,Carson Carrington Aabenraa Leatherette Black Arm Chair,23494684,"This stylish mid-century modern Aabenraa armchair from Carson Carrington is a hip and comfortable choice for your living room or bedroom. Its black leatherette upholstery, semi-soft padding, and tapered legs give the Aabenraa a timeless appearance.",Mid-Century Modern,"Foam, Wood",Accent Chairs,Black,4.0
66,https://www.overstock.com/Home-Garden/Gia-Hand-Woven-Rattan-Chair-by-Kosas-Home/11721880/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=66,Gia Hand Woven Rattan Chair by Kosas Home,18642065,"Our Gia Armchair features a variation of natural brown hues on its surface, that induce a rustic island yet transitional vibe. The sturdy rattan seating provides for a heightened textural effect and showcases expert Indonesian craftsmanship. With its nested silhouette, the chair will ensure uncompromised comfort and its style will certainly be a conversation starter for any home.","Bohemian & Eclectic, Nautical & Coastal, Transitional","Rattan, Wood",Wicker Chairs,Brown,5.0
67,https://www.overstock.com/Home-Garden/Havenside-Home-Ossabaw-Padded-Linen-Arm-Chair/20470137/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=67,Havenside Home Ossabaw Padded Linen Arm Chair,20470137,"Sink into dreamy comfort with this plush padded armchair from Havenside Home. Featuring a soft linen upholstery in inspired pastel colors, this armchair offers an optimistic and relaxing place to escape at the end of the day.","Lake House, Modern & Contemporary, Transitional","Fabric, Foam, Wood","Accent Chairs, Arm Chairs, Club Chairs","Blue, Green, Yellow",4.1
68,https://www.overstock.com/Home-Garden/Belleze-Living-Room-Modern-Wingback-Armchair-Accent-Chair-High-Back-Linen-Mallard-Teal/17833276/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=68,"Belleze Living Room Modern Wingback Armchair Accent Chair High-Back Linen, Mallard Teal",24023685,"This club chair allows you to enjoy all that your room has to offer, whether it is your living room, office, home office, or study. Made from sturdy wood, the soft, beautiful fabric will not only add a breath of freshness to whatever room you decide to place this chair in, but also allows you sit back and relax.",,Linen,Wingback Chairs,Blue,4.5
69,https://www.overstock.com/Home-Garden/Strick-Bolton-Venuti-Mid-century-upholstered-Rubberwood-Arm-Chair/12033715/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=69,Strick & Bolton Venuti Mid-century upholstered Rubberwood Arm Chair,18906127,"Stylize your sitting room in the mid-century modern fashion with the Venuti rubberwood armchair from Strick & Bolton. Hand upholstered by Amish-Menonite craftsmen in the fabric of your choice, this sturdy armchair features genuine American craftsmanship and reversible back and seat cushions.","Casual, Mid-Century Modern, Urban","Fabric, Foam, Rubberwood","Accent Chairs, Arm Chairs, Lounge Chairs","Beige, Blue, Brown, Cream, Green, Grey, Multi, Off-White, Orange, Red, Taupe, White, Yellow",3.8
70,https://www.overstock.com/Home-Garden/Harvey-Mid-Century-Modern-Fabric-Rocking-Chair-by-Christopher-Knight-Home/17904309/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=70,Harvey Mid Century Modern Fabric Rocking Chair by Christopher Knight Home,24087668,"This midcentury rocker with tufted upholstery gives you everything you would want from an armchair while taking up much less space. Perfect for a living room or reading nook, this chair is made from the highest-quality upholstery set atop a birch wood frame. This is a purchase you're sure to look back on as very shrewd.","Mid-Century Modern, Modern & Contemporary","Fabric, Wood","Arm Chairs, Rocking Chairs","Blue, Grey",4.0
71,https://www.overstock.com/Home-Garden/Abbyson-Tampa-Tufted-Velvet-Chair-with-Acrylic-Legs/19421816/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=71,Abbyson Tampa Tufted Velvet Chair with Acrylic Legs,25426958,"Perfect for a modern, stylish living room, this tufted velvet armchair will add sophistication and comfort to your home. Standing on clear acrylic legs, this armchair looks weightless while providing comfort and softness of its foam cushion and velvet upholstery.",Glam,"Acrylic, Foam, Velvet",Arm Chairs,"Blue, Pink",4.3
72,https://www.overstock.com/Home-Garden/Madison-Park-Brydon-Cream-Bent-Armchair-Recliner/12754721/product.html?refccid=YXGQT5WU7OH3KY2KWKNOTIEXLU&searchidx=72,Madison Park Brydon Cream Bent Armchair Recliner,19530878,This retro inspired reclining chair with graceful curves adds a touch of style to your room. Its cushioned back will add extra comfort while you sit back and put up your feet in its reclining frame. Assembly required.,Traditional,"Foam, Polyester, Wood","Accent Chairs, Arm Chairs, Recliners","Cream, Multi, Red",4.5
