,link,type
82,https://www.overstock.com/Home-Garden/Furniture-of-America-Hearn-Contemporary-Chenille-Sofa/20301829/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=82,sofa
83,https://www.overstock.com/Home-Garden/Hudson-Power-Reclining-Top-Grain-Leather-Sofa-Brown-Blue-Red/18007984/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=83,sofa
84,https://www.overstock.com/Home-Garden/Somerville-Chesterfield-Tufted-Microfiber-Sofa-with-Scroll-Arms-by-Christopher-Knight-Home/24262167/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=84,sofa
85,https://www.overstock.com/Home-Garden/Somerville-Chesterfield-Tufted-Jewel-Toned-Velvet-Sofa-with-Scroll-Arms-by-Christopher-Knight-Home/24242295/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=85,sofa
86,https://www.overstock.com/Home-Garden/Copper-Grove-Muir-Mid-century-Nailhead-Chesterfield-Sofa-89-x-129/22580934/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=86,sofa
87,https://www.overstock.com/Home-Garden/Handy-Living-Springfield-Turquoise-Blue-Linen-Click-Clack-Futon-Sofa-Bed/17520741/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=87,sofa
88,https://www.overstock.com/Home-Garden/Palm-Canyon-Motif-Mid-century-Modern-Caribbean-Blue-Linen-Sofa/23122814/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=88,sofa
89,https://www.overstock.com/Home-Garden/Bernice-Mid-Century-Modern-Petite-Fabric-Sofa-by-Christopher-Knight-Home/17668831/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=89,sofa
90,https://www.overstock.com/Home-Garden/Oliver-James-Wyeth-3-seat-Black-Leather-Reclining-Seating-Unit/20640338/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=90,sofa
91,https://www.overstock.com/Home-Garden/Havenside-Home-Mattapoisette-Brown-Black-Plaid-Mission-style-Sofa-with-Exposed-Wood-Frame/23122993/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=91,sofa
92,https://www.overstock.com/Home-Garden/Carson-Carrington-Abytorp-Navy-Blue-Velvet-Sofa/23123049/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=92,sofa
93,https://www.overstock.com/Home-Garden/Serta-Truman-Sofa/18228053/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=93,sofa
94,https://www.overstock.com/Home-Garden/Seatcraft-Omega-Leather-Gel-Home-Theater-Seating-Power-Recline-Sofa-with-Fold-Down-Table-and-Cup-Holders-Black/15437007/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=94,sofa
95,https://www.overstock.com/Home-Garden/Hancock-Tufted-Brown-Leather-Chesterfield-Sofa/7191523/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=95,sofa
96,https://www.overstock.com/Home-Garden/Sanremo-Top-Grain-Leather-Sofa-with-Two-Pillows-by-Greyson-Living/14636885/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=96,sofa
97,https://www.overstock.com/Home-Garden/Furniture-of-America-Visconti-Premium-Fabric-Sofa/9396179/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=97,sofa
98,https://www.overstock.com/Home-Garden/Jennifer-Taylor-Caroline-Recessed-Tuxedo-Sofa/11408775/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=98,sofa
99,https://www.overstock.com/Home-Garden/Jennifer-Taylor-La-Rosa-Chesterfield-Sofa/10046417/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=99,sofa
100,https://www.overstock.com/Home-Garden/Shawna-Black-Button-Tufted-Leather-Gel-Sofa-by-iNSPIRE-Q-Modern/19875985/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=100,sofa
101,https://www.overstock.com/Home-Garden/Troy-Dual-Power-Reclining-Sofa/8478521/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=101,sofa
102,https://www.overstock.com/Home-Garden/Robin-Polyester-Sofa-Chaise-with-2-Storage-Compartments/22815213/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=102,sofa
103,https://www.overstock.com/Home-Garden/Knightsbridge-Beige-Linen-Oversize-Extra-Long-Tufted-Chesterfield-Modular-Sofa-by-iNSPIRE-Q-Artisan/14045545/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=103,sofa
104,https://www.overstock.com/Home-Garden/Jasper-Laine-Beatnik-Leather-Sofa-Columbus-Chocolate/8494277/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=104,sofa
105,https://www.overstock.com/Home-Garden/Clay-Alder-Home-Bunker-Hill-Brown-Living-Room-Reclining-Sofa/22801407/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=105,sofa
106,https://www.overstock.com/Home-Garden/Best-Quality-Furniture-Convertible-Sofa-with-Pullout-Bed/21295576/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=106,sofa
107,https://www.overstock.com/Home-Garden/The-Gray-Barn-Siufanua-Small-Tufted-Beige-Linen-Fabric-Sofa/22801441/product.html?refccid=RIEY5POQKJCJQDKO5GMET7TCFA&searchidx=107,sofa
